tagname;timestamp;average;min;max
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-24 01:00:00;18.46497142939815;11.3;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-25 01:00:00;18.88659642708333;15.2;23.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-26 01:00:00;20.478311646990743;16.6;24.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-27 01:00:00;20.079177524305543;14.4;24.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-28 01:00:00;18.43890636805555;9.8;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-29 01:00:00;20.127554216435183;15.6;24.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-30 01:00:00;20.222251993055547;13.7;24.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-31 01:00:00;20.71418356365741;15;24.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-01 01:00:00;19.540087113425916;11.9;24;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-02 01:00:00;18.096909376157406;9.4;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-03 01:00:00;17.99904642476852;10.4;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-04 01:00:00;18.488458166666668;12;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-05 01:00:00;19.539123858796287;13.7;23.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-06 01:00:00;19.839205744212958;14.4;23.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-07 01:00:00;20.12618971064816;13.7;24.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-08 01:00:00;21.59900690856481;17.9;24.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-09 01:00:00;21.53591932060185;17;24.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-10 01:00:00;20.56890278009258;13.7;24.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-11 01:00:00;21.2896026712963;18.2;24.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-12 01:00:00;21.1619862997685;15;24.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-13 01:00:00;20.019196381944436;12.9;23.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-14 01:00:00;20.263715668981483;14.2;24;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-15 01:00:00;20.510060224537025;14;24.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-16 01:00:00;20.41042676041666;14;24.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-17 01:00:00;20.218008795138893;14.8;24.4;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-18 01:00:00;19.088805409722212;12.1;23.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-19 01:00:00;19.1299061261574;12.7;24.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-20 01:00:00;19.146268937499997;13.5;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-21 01:00:00;19.401591471064815;12.5;23.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-22 01:00:00;19.064270655092585;11;23.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-23 01:00:00;19.638053156249992;14.7;23.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-24 01:00:00;20.5597121099537;15.6;24.4;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-25 01:00:00;20.77470134837963;16.4;24.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-26 01:00:00;19.880523665509262;14.4;24.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-27 01:00:00;20.091825113425934;0;23.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-28 01:00:00;20.421565309027777;14.7;24;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-29 01:00:00;20.679253957175916;16;24.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-30 01:00:00;20.089725372685187;14.2;24.8;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-01-31 01:00:00;18.202963901620375;11.7;23.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-01 01:00:00;17.634155769675925;9.5;22.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-02 01:00:00;17.87454924652777;12.1;22.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-03 01:00:00;17.25682825462963;10.2;20.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-04 01:00:00;16.58125514236111;10.4;19.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-05 01:00:00;17.56917729398148;12;20.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-06 01:00:00;18.340704112268515;14.7;22;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-07 01:00:00;19.13534141203704;14.4;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-08 01:00:00;20.617399814814814;17.3;25.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-09 01:00:00;19.550280966435185;13.7;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-10 01:00:00;19.38953613078703;13.9;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-11 01:00:00;19.519784130787034;14;22.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-12 01:00:00;20.05295938888889;15.2;24;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-13 01:00:00;20.660487517361105;17.4;23.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-14 01:00:00;19.89869419907407;14.2;23.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-15 01:00:00;19.310753978009252;14.4;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-16 01:00:00;20.047570597222226;15.9;25.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-17 01:00:00;19.816469380787034;14.2;23.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-18 01:00:00;21.698405878472222;18.7;23.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-19 01:00:00;22;22;22;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-18 16:28:31;22;22;22;
3602_EA_Temp@KLP - Sluppenvegen 12E;2023-02-18 16:28:33;22;22;22;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-08-22 02:00:00;18.1019375;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-08-23 02:00:00;18.14960787037037;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-08-24 02:00:00;17.73453564814815;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-08-25 02:00:00;16.437292685185184;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-08-26 02:00:00;16.00092099537037;15;17;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-08-27 02:00:00;16.000930925925925;15;17;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-08-28 02:00:00;18.583316203703703;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-08-29 02:00:00;18.701778564814816;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-08-30 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-08-31 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-08-31 02:00:00;18.952966689814815;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-01 02:00:00;18.86643960648148;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-02 02:00:00;18.388973055555557;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-03 02:00:00;18.429490833333332;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-04 02:00:00;18.120231921296295;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-05 02:00:00;18.343087453703703;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-06 02:00:00;18.619901574074074;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-07 02:00:00;18.89160039351852;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-08 02:00:00;18.288336712962963;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-09 02:00:00;17.98253125;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-10 02:00:00;18.798868449074075;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-11 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-12 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-12 02:00:00;18.87832736111111;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-13 02:00:00;18.43952957175926;0;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-14 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-20 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-20 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-21 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-25 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-25 02:00:00;18.69294212962963;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-26 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-27 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-27 02:00:00;18.150510277777776;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-28 02:00:00;18.08987636574074;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-29 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-30 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-09-30 02:00:00;18.687779583333334;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-10-01 02:00:00;18.55002340277778;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-10-02 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-10-10 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-10-10 02:00:00;17.530390532407406;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-10-11 02:00:00;18.715805694444445;15;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-10-12 02:00:00;18.98625886574074;0;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-10-13 02:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-12-13 01:00:00;19;19;19;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-12-13 01:00:00;21.969560752314816;19;24;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-12-14 01:00:00;24;24;24;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-12-15 01:00:00;24;24;24;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-12-15 01:00:00;22.94482835648148;22;24;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-12-16 01:00:00;22;22;22;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-12-19 01:00:00;22;22;22;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-12-19 01:00:00;22;22;22;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2022-12-20 01:00:00;22;22;22;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2023-01-15 01:00:00;22;22;22;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2023-01-15 01:00:00;22;22;22;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2023-01-16 01:00:00;22;22;22;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2023-01-27 01:00:00;22;22;22;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2023-01-27 01:00:00;21.99984849537037;0;22;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2023-01-28 01:00:00;22;22;22;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2023-02-18 16:28:32;22;22;22;
3602_SA_Temp_ActStp_Heat@KLP - Sluppenvegen 12E;2023-02-18 16:28:33;22;22;22;
